countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_dem,party_npp,party_rep,party_ind,party_con,party_wfp,party_grn,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_23,eth2_34,eth2_14,eth2_21,eth2_29,eth2_12,eth2_61,eth2_35,eth2_32,eth2_66,eth2_85,eth2_55,eth2_33,eth2_38,eth2_57,eth2_26,eth2_59,eth2_18,eth2_19,eth2_99,eth2_17,eth2_28,eth2_22,eth2_15,eth2_13,eth2_81,eth2_27,eth2_20,eth2_83,eth2_42,eth2_unk,languages_description_english,languages_description_spanish,languages_description_chinese,languages_description_italian,languages_description_hebrew,languages_description_hindi,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_us,absenteetypes_description_federal,absenteetypes_description_military,commercialdata_estimatedhhincomeamount_avg,g20221108_voted_all,g20221108_reg_all,g20221108_pct_voted_all,g20221108_voted_gender_m,g20221108_reg_gender_m,g20221108_pct_voted_gender_m,g20221108_voted_gender_f,g20221108_reg_gender_f,g20221108_pct_voted_gender_f,g20221108_voted_gender_unk,g20221108_reg_gender_unk,g20221108_pct_voted_gender_unk,g20221108_voted_eur,g20221108_reg_eur,g20221108_pct_voted_eur,g20221108_voted_hisp,g20221108_reg_hisp,g20221108_pct_voted_hisp,g20221108_voted_aa,g20221108_reg_aa,g20221108_pct_voted_aa,g20221108_voted_esa,g20221108_reg_esa,g20221108_pct_voted_esa,g20221108_voted_oth,g20221108_reg_oth,g20221108_pct_voted_oth,g20221108_voted_unk,g20221108_reg_unk,g20221108_pct_voted_unk,p20220823_voted_all,p20220823_reg_all,p20220823_pct_voted_all,p20220823_voted_gender_m,p20220823_reg_gender_m,p20220823_pct_voted_gender_m,p20220823_voted_gender_f,p20220823_reg_gender_f,p20220823_pct_voted_gender_f,p20220823_voted_gender_unk,p20220823_reg_gender_unk,p20220823_pct_voted_gender_unk,p20220823_voted_eur,p20220823_reg_eur,p20220823_pct_voted_eur,p20220823_voted_hisp,p20220823_reg_hisp,p20220823_pct_voted_hisp,p20220823_voted_aa,p20220823_reg_aa,p20220823_pct_voted_aa,p20220823_voted_esa,p20220823_reg_esa,p20220823_pct_voted_esa,p20220823_voted_oth,p20220823_reg_oth,p20220823_pct_voted_oth,p20220823_voted_unk,p20220823_reg_unk,p20220823_pct_voted_unk,s20220823_voted_all,s20220823_reg_all,s20220823_pct_voted_all,s20220823_voted_gender_m,s20220823_reg_gender_m,s20220823_pct_voted_gender_m,s20220823_voted_gender_f,s20220823_reg_gender_f,s20220823_pct_voted_gender_f,s20220823_voted_gender_unk,s20220823_reg_gender_unk,s20220823_pct_voted_gender_unk,s20220823_voted_eur,s20220823_reg_eur,s20220823_pct_voted_eur,s20220823_voted_hisp,s20220823_reg_hisp,s20220823_pct_voted_hisp,s20220823_voted_aa,s20220823_reg_aa,s20220823_pct_voted_aa,s20220823_voted_esa,s20220823_reg_esa,s20220823_pct_voted_esa,s20220823_voted_oth,s20220823_reg_oth,s20220823_pct_voted_oth,s20220823_voted_unk,s20220823_reg_unk,s20220823_pct_voted_unk,p20220628_voted_all,p20220628_reg_all,p20220628_pct_voted_all,p20220628_voted_gender_m,p20220628_reg_gender_m,p20220628_pct_voted_gender_m,p20220628_voted_gender_f,p20220628_reg_gender_f,p20220628_pct_voted_gender_f,p20220628_voted_gender_unk,p20220628_reg_gender_unk,p20220628_pct_voted_gender_unk,p20220628_voted_eur,p20220628_reg_eur,p20220628_pct_voted_eur,p20220628_voted_hisp,p20220628_reg_hisp,p20220628_pct_voted_hisp,p20220628_voted_aa,p20220628_reg_aa,p20220628_pct_voted_aa,p20220628_voted_esa,p20220628_reg_esa,p20220628_pct_voted_esa,p20220628_voted_oth,p20220628_reg_oth,p20220628_pct_voted_oth,p20220628_voted_unk,p20220628_reg_unk,p20220628_pct_voted_unk,s20220524_voted_all,s20220524_reg_all,s20220524_pct_voted_all,s20220524_voted_gender_m,s20220524_reg_gender_m,s20220524_pct_voted_gender_m,s20220524_voted_gender_f,s20220524_reg_gender_f,s20220524_pct_voted_gender_f,s20220524_voted_gender_unk,s20220524_reg_gender_unk,s20220524_pct_voted_gender_unk,s20220524_voted_eur,s20220524_reg_eur,s20220524_pct_voted_eur,s20220524_voted_hisp,s20220524_reg_hisp,s20220524_pct_voted_hisp,s20220524_voted_aa,s20220524_reg_aa,s20220524_pct_voted_aa,s20220524_voted_esa,s20220524_reg_esa,s20220524_pct_voted_esa,s20220524_voted_oth,s20220524_reg_oth,s20220524_pct_voted_oth,s20220524_voted_unk,s20220524_reg_unk,s20220524_pct_voted_unk,s20220407_voted_all,s20220407_reg_all,s20220407_pct_voted_all,s20220407_voted_gender_m,s20220407_reg_gender_m,s20220407_pct_voted_gender_m,s20220407_voted_gender_f,s20220407_reg_gender_f,s20220407_pct_voted_gender_f,s20220407_voted_gender_unk,s20220407_reg_gender_unk,s20220407_pct_voted_gender_unk,s20220407_voted_eur,s20220407_reg_eur,s20220407_pct_voted_eur,s20220407_voted_hisp,s20220407_reg_hisp,s20220407_pct_voted_hisp,s20220407_voted_aa,s20220407_reg_aa,s20220407_pct_voted_aa,s20220407_voted_esa,s20220407_reg_esa,s20220407_pct_voted_esa,s20220407_voted_oth,s20220407_reg_oth,s20220407_pct_voted_oth,s20220407_voted_unk,s20220407_reg_unk,s20220407_pct_voted_unk,s20220322_voted_all,s20220322_reg_all,s20220322_pct_voted_all,s20220322_voted_gender_m,s20220322_reg_gender_m,s20220322_pct_voted_gender_m,s20220322_voted_gender_f,s20220322_reg_gender_f,s20220322_pct_voted_gender_f,s20220322_voted_gender_unk,s20220322_reg_gender_unk,s20220322_pct_voted_gender_unk,s20220322_voted_eur,s20220322_reg_eur,s20220322_pct_voted_eur,s20220322_voted_hisp,s20220322_reg_hisp,s20220322_pct_voted_hisp,s20220322_voted_aa,s20220322_reg_aa,s20220322_pct_voted_aa,s20220322_voted_esa,s20220322_reg_esa,s20220322_pct_voted_esa,s20220322_voted_oth,s20220322_reg_oth,s20220322_pct_voted_oth,s20220322_voted_unk,s20220322_reg_unk,s20220322_pct_voted_unk,s20220215_voted_all,s20220215_reg_all,s20220215_pct_voted_all,s20220215_voted_gender_m,s20220215_reg_gender_m,s20220215_pct_voted_gender_m,s20220215_voted_gender_f,s20220215_reg_gender_f,s20220215_pct_voted_gender_f,s20220215_voted_gender_unk,s20220215_reg_gender_unk,s20220215_pct_voted_gender_unk,s20220215_voted_eur,s20220215_reg_eur,s20220215_pct_voted_eur,s20220215_voted_hisp,s20220215_reg_hisp,s20220215_pct_voted_hisp,s20220215_voted_aa,s20220215_reg_aa,s20220215_pct_voted_aa,s20220215_voted_esa,s20220215_reg_esa,s20220215_pct_voted_esa,s20220215_voted_oth,s20220215_reg_oth,s20220215_pct_voted_oth,s20220215_voted_unk,s20220215_reg_unk,s20220215_pct_voted_unk,s20220118_voted_all,s20220118_reg_all,s20220118_pct_voted_all,s20220118_voted_gender_m,s20220118_reg_gender_m,s20220118_pct_voted_gender_m,s20220118_voted_gender_f,s20220118_reg_gender_f,s20220118_pct_voted_gender_f,s20220118_voted_gender_unk,s20220118_reg_gender_unk,s20220118_pct_voted_gender_unk,s20220118_voted_eur,s20220118_reg_eur,s20220118_pct_voted_eur,s20220118_voted_hisp,s20220118_reg_hisp,s20220118_pct_voted_hisp,s20220118_voted_aa,s20220118_reg_aa,s20220118_pct_voted_aa,s20220118_voted_esa,s20220118_reg_esa,s20220118_pct_voted_esa,s20220118_voted_oth,s20220118_reg_oth,s20220118_pct_voted_oth,s20220118_voted_unk,s20220118_reg_unk,s20220118_pct_voted_unk,g20211102_voted_all,g20211102_reg_all,g20211102_pct_voted_all,g20211102_voted_gender_m,g20211102_reg_gender_m,g20211102_pct_voted_gender_m,g20211102_voted_gender_f,g20211102_reg_gender_f,g20211102_pct_voted_gender_f,g20211102_voted_gender_unk,g20211102_reg_gender_unk,g20211102_pct_voted_gender_unk,g20211102_voted_eur,g20211102_reg_eur,g20211102_pct_voted_eur,g20211102_voted_hisp,g20211102_reg_hisp,g20211102_pct_voted_hisp,g20211102_voted_aa,g20211102_reg_aa,g20211102_pct_voted_aa,g20211102_voted_esa,g20211102_reg_esa,g20211102_pct_voted_esa,g20211102_voted_oth,g20211102_reg_oth,g20211102_pct_voted_oth,g20211102_voted_unk,g20211102_reg_unk,g20211102_pct_voted_unk,p20210622_voted_all,p20210622_reg_all,p20210622_pct_voted_all,p20210622_voted_gender_m,p20210622_reg_gender_m,p20210622_pct_voted_gender_m,p20210622_voted_gender_f,p20210622_reg_gender_f,p20210622_pct_voted_gender_f,p20210622_voted_gender_unk,p20210622_reg_gender_unk,p20210622_pct_voted_gender_unk,p20210622_voted_eur,p20210622_reg_eur,p20210622_pct_voted_eur,p20210622_voted_hisp,p20210622_reg_hisp,p20210622_pct_voted_hisp,p20210622_voted_aa,p20210622_reg_aa,p20210622_pct_voted_aa,p20210622_voted_esa,p20210622_reg_esa,p20210622_pct_voted_esa,p20210622_voted_oth,p20210622_reg_oth,p20210622_pct_voted_oth,p20210622_voted_unk,p20210622_reg_unk,p20210622_pct_voted_unk,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_gender_m,g20201103_reg_gender_m,g20201103_pct_voted_gender_m,g20201103_voted_gender_f,g20201103_reg_gender_f,g20201103_pct_voted_gender_f,g20201103_voted_gender_unk,g20201103_reg_gender_unk,g20201103_pct_voted_gender_unk,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,pp20200623_voted_all,pp20200623_reg_all,pp20200623_pct_voted_all,pp20200623_voted_gender_m,pp20200623_reg_gender_m,pp20200623_pct_voted_gender_m,pp20200623_voted_gender_f,pp20200623_reg_gender_f,pp20200623_pct_voted_gender_f,pp20200623_voted_gender_unk,pp20200623_reg_gender_unk,pp20200623_pct_voted_gender_unk,pp20200623_voted_eur,pp20200623_reg_eur,pp20200623_pct_voted_eur,pp20200623_voted_hisp,pp20200623_reg_hisp,pp20200623_pct_voted_hisp,pp20200623_voted_aa,pp20200623_reg_aa,pp20200623_pct_voted_aa,pp20200623_voted_esa,pp20200623_reg_esa,pp20200623_pct_voted_esa,pp20200623_voted_oth,pp20200623_reg_oth,pp20200623_pct_voted_oth,pp20200623_voted_unk,pp20200623_reg_unk,pp20200623_pct_voted_unk,p20200623_voted_all,p20200623_reg_all,p20200623_pct_voted_all,p20200623_voted_gender_m,p20200623_reg_gender_m,p20200623_pct_voted_gender_m,p20200623_voted_gender_f,p20200623_reg_gender_f,p20200623_pct_voted_gender_f,p20200623_voted_gender_unk,p20200623_reg_gender_unk,p20200623_pct_voted_gender_unk,p20200623_voted_eur,p20200623_reg_eur,p20200623_pct_voted_eur,p20200623_voted_hisp,p20200623_reg_hisp,p20200623_pct_voted_hisp,p20200623_voted_aa,p20200623_reg_aa,p20200623_pct_voted_aa,p20200623_voted_esa,p20200623_reg_esa,p20200623_pct_voted_esa,p20200623_voted_oth,p20200623_reg_oth,p20200623_pct_voted_oth,p20200623_voted_unk,p20200623_reg_unk,p20200623_pct_voted_unk
36059,NASSAU,988779,12860,64273,76417,76329,150227,155612,179131,144355,82396,42758,461680,527035,64,391262,259601,295823,27474,9419,2186,1264,1125,625,0,527693,112340,89665,67592,54758,136731,527693,110138,89475,27060,24615,27912,10328,7700,1588,3286,1462,1702,3343,4612,2202,1814,1092,1577,657,317,765,467,268,233,190,54,176,31,78,124,90,387,25,104,87,136731,497387,24564,3827,7963,3016,5380,15498,431144,89,4129,1896,150609,517291,988653,0.5232000000000001,242509,461626,0.5252999999999998,274768,526965,0.5214,14,62,0.2258,316352,527657,0.5995,41059,112318,0.3656,36741,89648,0.4098,23443,67566,0.347,24194,54747,0.4418999999999999,75502,136717,0.5523,43246,980885,0.0441,17268,457813,0.0377,25978,523029,0.0497,0,43,0.0,22373,524541,0.0427,2529,111119,0.0228,7168,89036,0.0805,1373,66559,0.0206,1698,54072,0.0313999999999999,8105,135558,0.0597999999999999,13,980885,0.0,7,457813,0.0,6,523029,0.0,0,43,0.0,9,524541,0.0,0,111119,0.0,0,89036,0.0,1,66559,0.0,1,54072,0.0,2,135558,0.0,103637,977610,0.106,46618,456206,0.1022,57019,521361,0.1094,0,43,0.0,67193,523310,0.1284,5973,110622,0.054,8859,88740,0.0998,2361,66046,0.0357,3331,53807,0.0618999999999999,15920,135085,0.1179,3,975046,0.0,2,454933,0.0,1,520075,0.0,0,38,0.0,0,522150,0.0,0,110266,0.0,3,88570,0.0,0,65712,0.0,0,53616,0.0,0,134732,0.0,7796,971817,0.008,3970,453399,0.0088,3826,518387,0.0073999999999999,0,31,0.0,4960,521005,0.0094999999999999,288,109636,0.0026,109,88310,0.0012,66,65197,0.001,295,53381,0.0055,2078,134288,0.0155,2,969418,0.0,1,452153,0.0,1,517242,0.0,0,23,0.0,1,519909,0.0,0,109329,0.0,1,88154,0.0,0,64919,0.0,0,53207,0.0,0,133900,0.0,6,967178,0.0,4,451053,0.0,2,516104,0.0,0,21,0.0,0,518968,0.0,3,108999,0.0,2,87988,0.0,1,64596,0.0,0,53039,0.0,0,133588,0.0,1,965870,0.0,1,450402,0.0,0,515450,0.0,0,18,0.0,0,518402,0.0,0,108807,0.0,0,87905,0.0,0,64408,0.0,0,52942,0.0,1,133406,0.0,32191,963004,0.0333999999999999,13659,448929,0.0304,18530,514057,0.0359999999999999,2,18,0.1111,19474,517362,0.0376,1792,108313,0.0164999999999999,2213,87652,0.0252,1243,63943,0.0194,1635,52705,0.031,5834,133029,0.0438999999999999,5876,955820,0.0060999999999999,2667,445359,0.006,3208,510450,0.0063,1,11,0.0909,2877,514675,0.0055999999999999,532,107226,0.005,577,87026,0.0065999999999999,596,62762,0.0094999999999999,359,52053,0.0069,935,132078,0.0070999999999999,696695,942684,0.7390999999999999,318955,438799,0.7268999999999999,377733,503874,0.7497,7,11,0.6363999999999999,392537,508594,0.7717999999999999,71614,105370,0.6796,57963,86116,0.6731,41701,61304,0.6802000000000001,36137,51133,0.7066999999999999,96743,130167,0.7432,113734,898900,0.1265,45497,416675,0.1092,68237,482220,0.1415,0,5,0.0,60159,489432,0.1229,9757,99245,0.0982999999999999,17721,82789,0.2141,4307,55987,0.0768999999999999,4399,47624,0.0924,17391,123823,0.1405,113734,898900,0.1265,45497,416675,0.1092,68237,482220,0.1415,0,5,0.0,60159,489432,0.1229,9757,99245,0.0982999999999999,17721,82789,0.2141,4307,55987,0.0768999999999999,4399,47624,0.0924,17391,123823,0.1405
36103,SUFFOLK,1050332,14588,72364,83342,84605,150932,159160,200947,150307,89626,38916,494604,555704,24,359566,300364,324591,37765,20178,3863,1670,1821,514,0,699266,120215,44749,27090,34189,124823,699266,118177,44580,10133,15504,10437,6923,2856,1351,1987,1266,1205,1594,1052,2038,1200,1214,1807,474,216,393,522,89,166,169,64,119,25,35,73,67,106,5,90,46,124823,536374,24272,1159,6570,459,1732,10782,468984,39,337,207,132689,565622,1044674,0.5413999999999999,268201,491729,0.5454,297418,552923,0.5378999999999999,3,22,0.1364,416902,696019,0.5989999999999999,42321,119363,0.3546,16276,44566,0.3651999999999999,9154,26865,0.3407,13996,33928,0.4124999999999999,66973,123933,0.5403999999999999,49496,1034719,0.0477999999999999,24937,486649,0.0512,24559,548066,0.0447999999999999,0,4,0.0,38084,690826,0.0550999999999999,3064,117866,0.026,2220,44145,0.0502999999999999,336,26117,0.0129,872,33340,0.0262,4920,122425,0.0402,13,1034719,0.0,6,486649,0.0,7,548066,0.0,0,4,0.0,9,690826,0.0,0,117866,0.0,1,44145,0.0,0,26117,0.0,0,33340,0.0,3,122425,0.0,109835,1031670,0.1065,50806,485244,0.1047,59029,546424,0.108,0,2,0.0,83767,689220,0.1215,6010,117399,0.0512,3530,44018,0.0801999999999999,1078,25933,0.0416,2204,33157,0.0665,13246,121943,0.1085999999999999,1,1028060,0.0,0,483510,0.0,1,544549,0.0,0,1,0.0,1,687143,0.0,0,116841,0.0,0,43869,0.0,0,25809,0.0,0,32994,0.0,0,121404,0.0,21,1025864,0.0,13,482373,0.0,8,543490,0.0,0,1,0.0,16,686000,0.0,2,116467,0.0,0,43764,0.0,0,25699,0.0,0,32896,0.0,3,121038,0.0,3,1024855,0.0,0,481862,0.0,3,542992,0.0,0,1,0.0,2,685527,0.0,0,116262,0.0,0,43707,0.0,0,25644,0.0,0,32834,0.0,1,120881,0.0,4,1023472,0.0,2,481177,0.0,2,542294,0.0,0,1,0.0,3,684824,0.0,0,116020,0.0,1,43632,0.0,0,25588,0.0,0,32761,0.0,0,120647,0.0,0,1021326,0.0,0,480061,0.0,0,541264,0.0,0,1,0.0,0,683713,0.0,0,115641,0.0,0,43515,0.0,0,25500,0.0,0,32661,0.0,0,120296,0.0,288906,1016782,0.2841,140929,477734,0.295,147976,539047,0.2745,1,1,1.0,221623,681217,0.3253,16637,114943,0.1447,7628,43358,0.1759,3356,25251,0.1329,6453,32424,0.1989999999999999,33209,119589,0.2777,12108,1007874,0.012,5424,473263,0.0115,6684,534610,0.0125,0,1,0.0,8640,676602,0.0128,687,113599,0.006,413,42873,0.0096,250,24529,0.0102,376,31970,0.0118,1742,118301,0.0147,746871,993767,0.7516,343049,466139,0.7359,403821,527627,0.7653999999999997,1,1,1.0,520030,668475,0.7778999999999999,73956,111355,0.6641,27701,42303,0.6547999999999999,15745,24013,0.6557,21714,31401,0.6915000000000001,87725,116220,0.7547999999999999,113904,943566,0.1207,45262,440719,0.1026999999999999,68642,502846,0.1365,0,1,0.0,74211,638201,0.1162999999999999,10503,104185,0.1008,8794,40297,0.2182,2363,22190,0.1065,3225,29418,0.1095999999999999,14808,109275,0.1355,113904,943566,0.1207,45262,440719,0.1026999999999999,68642,502846,0.1365,0,1,0.0,74211,638201,0.1162999999999999,10503,104185,0.1008,8794,40297,0.2182,2363,22190,0.1065,3225,29418,0.1095999999999999,14808,109275,0.1355
